Station or stop;Name;Coordinate Latitude;Coordinate Longitude;Number of train rides;Minutes of delay
80195867;GOLDHAUSEN;50.462548;7.874095;11.597560975609756;2.292682926829268
80223198;LUDWIGSHOEHE;49.50048;11.248591;15.247474747474747;0.0
80144105;HEITERSHEIM;47.88065;7.646807;48.128125;14.259375
80260026;HOF HBF;50.308575;11.923909;16.89855072463768;135.71014492753622
80211649;VELPE (WESTF);52.269677;7.866414;55.92831541218638;31.974910394265233
80108829;VELLMAR-OBERVELLMAR;51.3598;9.452879;28.140077821011673;17.43190661478599
80100719;RHYNERN;51.643879;7.875791;17.690140845070424;6.215962441314554
80043216;HOYERSWERDA-NEUSTADT;51.43026;14.268291;17.56650246305419;1.167487684729064
80231472;MULDENSTEIN;51.669571;12.354173;12.304761904761905;20.99047619047619
80102699;DINSLAKEN;51.5675;6.73882;36.694736842105264;47.71578947368421
80260794;WALDERSHOF;49.983206;12.05862;14.76608187134503;0.0
80144279;WEIL (RHEIN);47.594184;7.60932;50.58934169278997;661.1786833855799
80155929;EITORF;50.77362;7.44809;15.235294117647058;3.9019607843137254
80262261;SCHWANDORF;49.32742;12.10525;26.32;115.86666666666666
80109090;STAFFEL;50.399767;8.046726;10.00900900900901;4.5675675675675675
80080655;HAGEN-VORHALLE;51.3879;7.435062;42.83287920072661;133.03905540417801
80225649;MUEHLHAUSEN (WERN);49.96142;10.0474;16.4037558685446;3.8262910798122065
80053892;NIEDERWEIMAR;50.75794;8.733696;25.61137440758294;3.7772511848341233
80290106;SERSHEIM;48.958847;9.018373;50.43354430379747;0.0
80031641;BERKENBRUECK;52.35888;14.165087;16.90875912408759;33.18978102189781
80160994;SAETTELSTAEDT;50.945918;10.480349;27.042402826855124;0.5477031802120141
80130245;MEINERSEN;52.451098;10.323619;27.114982578397214;11.651567944250871
80190058;SINZIG (RHEIN);50.546892;7.258128;38.26984126984127;10.015873015873016
80164681;MUENCHEN-KARLSFELD;48.2116;11.460646;32.74763406940063;32.996845425867505
80226050;HEIGENBRUECKEN;50.02739;9.36313;45.602627257799675;421.83251231527095
80225961;OBERSINN;50.210335;9.617962;71.0778816199377;0.0
80204727;LANGENBACH(OBERBAY);48.440886;11.855427;17.602040816326532;10.520408163265307
80130575;EDESHEIM (LEINE);51.749759;9.9705;95.6625;15.4625
80116632;BURG (DILLKR) NORD;50.700444;8.307686;21.39047619047619;0.6
80058073;KASSEL RBF ABZW BERG;51.348632;9.467278;24.63157894736842;7.497975708502024
80140350;WIESLOCH-WALLDORF;49.292192;8.6652;16.582608695652173;4.156521739130435
80194985;KOBLENZ-EHRENBREITSTEIN;50.36186;7.610234;58.2610294117647;11.996323529411764
80136234;UELZEN;52.964129;10.546461;72.153125;66.60625
80944033;BRUCHSAL-SPORTZENTRUM;49.135563;8.589651;27.959866220735787;0.0
80209171;BENTWISCH;54.117453;12.210767;13.203296703296703;8.280219780219781
80153197;PULHEIM;50.998027;6.79784;21.224409448818896;3.1023622047244093
80054932;WITZENHAUSEN NORD;51.351662;9.863137;32.483870967741936;6.612903225806452
80295253;SCHORNDORF;48.808023;9.52757;11.056;16.64
80010579;SCHWARZENBEK;53.504334;10.485075;23.774834437086092;10.387417218543046
80145219;VILLINGEN (SCHWARZW);48.05908;8.465977;11.946236559139784;59.02150537634409
80204891;NEUFAHRN(B FREISING);48.321369;11.6617;16.896174863387976;27.366120218579233
80136572;ISSELHORST-AVENWEDDE ANST;51.94092;8.438207;43.00796812749004;6.075697211155378
80114736;RODENBACH (DILLKR);50.774436;8.20609;21.712264150943398;0.0
80062364;BORNITZ (B OSCHATZ);51.303559;13.176088;26.417721518987342;3.2816455696202533
80157032;KOBLENZ-PFAFFENDORF;50.343;7.601;57.91941391941392;5.714285714285714
80081380;WUPPERTAL-OBERBARMEN;51.274951;7.222066;27.103174603174605;25.265873015873016
80040329;COSCHEN;52.020028;14.719613;13.936363636363636;0.0
80220905;BAMBERG;49.9009;10.8999;28.508896797153024;179.48398576512454
80981043;LUDWIGSFELDE-STRUVESHOF;52.31717;13.232098;39.82838283828383;0.009900990099009901
80210781;MEPPEN;52.69747;7.29882;29.566037735849058;15.826415094339623
80056440;BURGHAUN (KR HUENFELD);50.70057;9.72551;96.00934579439253;9.495327102803738
80014134;OWSCHLAG;54.39434;9.590463;21.3978102189781;6.383211678832117
80144071;NORSINGEN;47.939169;7.72697;48.359375;0.0
80209957;HOLTHUSEN;53.554963;11.364966;15.42152466367713;12.672645739910314
80101337;ESSEN-KARNAP;51.522492;6.99517;36.03809523809524;25.542857142857144
80837864;AHRENSBURG NORD;53.685633;10.250492;13.804651162790698;0.0
80110460;HAILER-MEERHOLZ;50.190278;9.151123;47.556603773584904;12.559748427672956
80011775;BARDOWICK;53.290336;10.373833;50.07419354838709;16.809677419354838
80113043;BENSHEIM-AUERBACH;49.702254;8.61411;57.99053627760252;15.25236593059937
80042325;SOELLINGEN (B KARLSRUHE) ABZW;48.993921;8.539874;14.723958333333334;6.010416666666667
80339655;LINGEN (EMS) STADT;52.541029;7.332051;35.37218045112782;0.0
80212001;SYTHEN;51.782589;7.239324;26.35483870967742;3.100806451612903
80245787;KLAEDEN (KR STENDAL);52.640756;11.65658;11.476190476190476;2.007936507936508
80230508;ROEBLINGEN AM SEE;51.4644;11.670103;18.37719298245614;64.29824561403508
80200394;ALTOETTING;48.2228;12.676091;29.814814814814813;57.144444444444446
80154930;BONN NEUER WEG;50.65484;7.195467;35.7968253968254;13.238095238095237
80202143;MUENCHEN-WALDTRUDERING;48.12102;11.693712;37.78343949044586;19.595541401273884
80081414;WUPPERTAL-BARMEN;51.268511;7.195294;26.150197628458496;3.399209486166008
80223180;LAUF (RECHTS PEGNITZ);49.512541;11.277996;15.35204081632653;3.545918367346939
80220277;PRESSIG-ROTHENKIRCHEN;50.349226;11.312637;32.03488372093023;126.36046511627907
80105486;WALZWERK;51.49277;6.862053;110.91277258566979;107.15576323987538
80221853;VACH;49.517816;10.986142;25.890196078431373;15.72156862745098
80011346;HAMBURG-HARBURG BBF;53.451368;9.995321;161.34451219512195;95.97560975609755
80191692;KORNTAL;48.826655;9.121464;33.64777327935223;39.093117408906885
80204529;ROEHRMOOS;48.333873;11.446204;33.015822784810126;32.2246835443038
80210534;BOCKUM-HOEVEL;51.704802;7.774526;22.39453125;16.58984375
80293977;ERGENZINGEN;48.49061;8.81012;13.054455445544555;0.0
80155770;BONN-BEUEL;50.738532;7.12845;82.8220064724919;19.776699029126213
80139311;OLDENBURG-HEMMELSBERG;53.132466;8.249761;17.74778761061947;13.256637168141593
80154716;KOELN BONNTOR;50.91639;6.953982;97.940625;19.4125
80011825;MASCHEN PBF;53.403899;10.065466;11.06140350877193;0.43859649122807015
80053751;SINGLIS;51.058706;9.323932;26.194756554307116;1.7752808988764044
80030544;GENSHAGENER HEIDE NORD;52.335725;13.255835;12.869565217391305;1.3975155279503106
80014951;ITZEHOE;53.926069;9.51137;19.714285714285715;119.29464285714286
80054478;ESCHWEGE WEST;51.19439;9.997142;33.3556531284303;9.637760702524698
80210443;DRENTWEDE;52.74391;8.576523;32.785953177257525;12.789297658862877
80136283;UNTERLUESS;52.834444;10.299824;66.4921630094044;58.79937304075235
80200428;PIRACH;48.147045;12.760367;22.984189723320156;24.731225296442688
80040444;FORST(LAUSITZ);51.74073;14.639347;10.709677419354838;1499.8387096774193
80237461;COSWIG (ANH) GBF;51.889099;12.447114;17.619377162629757;19.93771626297578
80297598;WITTIGHAUSEN;49.61835;9.846295;15.606382978723405;12.808510638297872
80397646;BERLIN NENNHAUSER DAMM;52.537183;13.148847;13.93658536585366;1.2536585365853659
80138354;NEUENKOOP;53.1482;8.460866;18.267782426778243;3.271966527196653
80184432;HOCHSPEYER;49.444545;7.904745;31.819905213270143;22.022116903633492
80234575;LEIPZIG-WAHREN;51.380306;12.32313;34.088285229202036;116.77249575551782
80392480;BRUCHSAL TUNNELSTRASSE;49.119639;8.59526;33.31111111111111;0.0
80480095;KOELN-BICKENDORF;50.954172;6.889124;11.866666666666667;300.94
80226936;STEINACH(B ROTHENBURG OB DER TAUBER);49.453202;10.274714;65.09554140127389;56.68471337579618
80251025;MOSELKERN;50.195644;7.371456;32.57425742574257;10.221122112211221
80160986;EISENACH OPELWERK;50.979318;10.283495;32.41296928327645;0.4334470989761092
80017210;SCHWARTAU WALDHALLE;53.90718;10.693161;18.973684210526315;2.056390977443609
80032383;BERLIN-HOHENSCHOENHAUSEN;52.55764;13.513315;21.540636042402827;6.862190812720848
80139485;JUEHNDE;51.456278;9.806719;27.65753424657534;7.310502283105023
80104711;BENSHEIM;49.6831;8.617689;58.09779179810725;9.646687697160884
80355180;BEBRA UMLADEBAHNHOF;50.964085;9.800199;40.64556962025316;93.90822784810126
80221572;PASSAU GRENZE;48.563328;13.450912;18.468309859154928;12.049295774647888
80295030;ERSINGEN;48.930257;8.639723;15.122448979591837;0.0
80113084;LAUDENBACH (BERGSTR);49.611647;8.64566;56.4794952681388;0.0
80102723;VOERDE (NIEDERRHEIN);51.5993;6.688243;32.940766550522646;1.083623693379791
80060285;HEIDENAU;50.98152;13.862334;25.607717041800644;16.620578778135048
80231779;LEIPZIG-MOCKAU;51.3847;12.394172;72.6032786885246;318.1475409836066
80607770;NUERNBERG-FISCHBACH NOKIA;49.415993;11.168367;28.286173633440516;0.0
80251066;KLOTTEN;50.1653;7.203228;32.21262458471761;3.7242524916943522
80290619;REICHENBACH(FILS);48.708978;9.464795;37.625;0.0
80107342;FULDATAL-IHRINGSHAUSEN;51.350255;9.526003;51.7015873015873;41.13333333333333
80143271;KENZINGEN;48.195468;7.765075;50.115625;13.021875
80105452;REHSIEPEN;51.350744;7.44709;23.872093023255815;3.689922480620155
80011718;BIENENBUETTEL;53.142886;10.485916;72.628125;43.171875
80134205;ELZE (HAN);52.121496;9.74795;79.89655172413794;58.539184952978054
80220509;KUEPS;50.195554;11.2691;26.098765432098766;1.1358024691358024
80031518;LIENEWITZ;52.284;12.95547;17.342412451361866;4.712062256809339
80293936;NUFRINGEN;48.62102;8.8897;13.090452261306533;0.0
80053801;WIERA;50.882363;9.1375;24.4375;5.171875
80150557;HOHENBUDBERG BAYERWERK;51.374822;6.665259;17.41287878787879;1.3409090909090908
80031815;EISENHUETTENSTADT;52.148156;14.658717;14.076576576576576;10.153153153153154
80110411;WAECHTERSBACH;50.254087;9.295459;47.58490566037736;12.880503144654089
80296442;MOECKMUEHL;49.321702;9.357971;15.234972677595628;10.26775956284153
80133199;LANGELAND;51.773297;8.9945;20.672316384180792;22.98870056497175
80294256;RIETHEIM (WUERTT);48.039168;8.782685;12.642857142857142;4.275510204081633
80138602;HOYKENKAMP;53.070261;8.598731;27.49056603773585;0.0
80609941;EDESHEIM (LEINE) SUED;51.721569;9.976465;74.86833855799372;5.009404388714733
80111831;HANAU NORD;50.141937;8.926592;24.629787234042553;41.306382978723406
80842906;BAD FRIEDRICHSHALL KOCHENDORF AUDI;49.219214;9.211135;25.529411764705884;2.339366515837104
80102814;MILLINGEN (KR REES);51.810392;6.399925;32.11538461538461;1.3881118881118881
80062273;NIEDERAU;51.176072;13.560765;19.975438596491227;15.940350877192982
80031591;ERKNER;52.4303;13.751647;16.945652173913043;36.344202898550726
80195065;OSTERSPAI;50.245079;7.614997;65.80068728522336;4.824742268041237
80273326;PRITZIER;53.36667;11.084203;23.026845637583893;6.416107382550336
80231712;PETERSRODA;51.5711;12.285355;32.288025889967635;1.3559870550161812
80240366;MARIENBORN;52.198032;11.12063;48.3448275862069;24.429467084639498
80226043;WIESTHAL;50.017304;9.441388;38.79207920792079;18.993399339933994
80273516;SUELSTORF;53.513922;11.38807;12.651162790697674;0.0
80101279;WANNE-EICKEL HBF;51.532446;7.16711;42.953813104189045;283.8034371643394
80194811;ERPEL (RHEIN);50.582032;7.241525;84.97411003236246;6.540453074433657
80010900;HAMBURG STERNSCHANZE;53.563887;9.96713;13.605714285714285;7.777142857142858
80069914;HORST IN HOLSTEIN;53.805346;9.645913;27.361022364217252;0.0
80251082;EDIGER-ELLER;50.103986;7.139635;32.74418604651163;21.109634551495017
80362509;FUERTH-UNTERFUERBERG ABZW;49.475664;10.955046;51.85761589403973;31.20860927152318
80103481;DUISBURG-BEECK GBF;51.47461;6.71639;25.401515151515152;5.579545454545454
80224592;SCHWEINFURT HBF;50.0368;10.213096;20.946969696969695;161.11742424242425
80053736;GENSUNGEN-FELSBERG;51.131242;9.436256;27.515151515151516;34.01136363636363
80210567;RINKERODE;51.844371;7.689391;22.594488188976378;4.405511811023622
80225235;IPHOFEN;49.697901;10.256268;50.527868852459015;12.01311475409836
80211631;LAGGENBECK;52.26611;7.78234;55.82078853046595;0.0
80136051;ISSELHORST-AVENWEDDE;51.94041;8.437646;44.925324675324674;6.6980519480519485
80229062;HOHE WART;49.906016;9.761223;25.604444444444443;2.7511111111111113
80055376;LANGENSCHWARZ;50.71654;9.61372;28.387931034482758;6.5344827586206895
80114223;DUTENHOFEN (KR WETZLAR);50.565755;8.600523;28.71244635193133;8.785407725321889
80087882;POTSDAM PARK SANSSOUCI;52.394065;13.01452;17.82456140350877;9.32748538011696
80043083;ELSTERWERDA-BIEHLA;51.472259;13.52205;12.91812865497076;11.596491228070175
80221622;BUBENREUTH;49.6295;11.012;24.375510204081632;0.0
80043489;ELSTERWERDA;51.4611;13.519726;11.81081081081081;33.14414414414414
80101311;GELSENKIRCHEN-SCHALKE;51.526832;7.087121;28.023346303501945;59.19844357976654
80077990;BERLIN-GESUNDBRUNNEN;52.548799;13.390128;14.852112676056338;5.176056338028169
80636985;KREFELD KRIBA;51.32895;6.604019;13.860294117647058;8.102941176470589
80183079;BRUCHSAL ROLLENBERG;49.144172;8.623686;15.688442211055277;3.0
80241265;MAGDEBURG-SALBKE;52.080723;11.656408;13.21985815602837;0.2553191489361702
80149526;EILSLEBEN (B MAGDEBURG);52.149901;11.215208;48.42857142857143;65.62951334379906
80060103;STADT WEHLEN (SACHS);50.953757;14.032386;22.707395498392284;8.504823151125402
80263327;KOEFERING;48.9327;12.208727;20.973214285714285;10.767857142857142
80137661;BREMEN-OBERNEULAND;53.08864;8.937995;17.484615384615385;5.430769230769231
80160192;WEIMAR;50.992582;11.328307;28.211908931698773;18.01751313485114
80165282;NIEDERORSCHEL;51.383185;10.4176;13.754098360655737;0.13114754098360656
80141184;NECKARHAUSEN BEI NECKARSTEINACH;49.416807;8.879563;11.104166666666666;0.0
80137455;BADEN(KR VERDEN);53.00934;9.08232;50.10344827586207;54.82131661442006
80054122;ROTENBURG (FULDA);50.999557;9.73446;33.42356687898089;4.713375796178344
80055319;LICHERODE;51.023129;9.57619;28.21030042918455;4.291845493562231
80111534;DORTELWEIL;50.207486;8.75113;20.30263157894737;4.0964912280701755
80608869;ZIELITZ ORT;52.289224;11.677041;21.53012048192771;3.1847389558232932
80110056;RUEDESHEIM(RHEIN);49.977981;7.915947;55.136842105263156;34.835087719298244
80263400;NEUFAHRN(NIEDERBAY);48.731498;12.19188;20.816964285714285;23.482142857142858
80194969;BENDORF(RHEIN);50.414433;7.577315;58.20216606498195;24.924187725631768
80297572;GRUENSFELD;49.60595;9.74657;15.132596685082873;0.0
80273383;SCHWANHEIDE;53.428836;10.689952;22.83;0.8366666666666667
80067066;NETZSCHKAU;50.613255;12.245312;16.27173913043478;0.3967391304347826
80122002;HANNOVER KARL-WIECHERT-ALLEE;52.374436;9.808968;13.677570093457945;0.9953271028037384
80100131;DATTELN;51.624225;7.320581;33.78716216216216;17.263513513513512
80140186;MANNHEIM-FRIEDRICHSFELD;49.44977;8.57803;61.67192429022082;311.5993690851735
80225193;LANGENFELD (MITTELFR);49.62178;10.51145;46.786184210526315;7.365131578947368
80109355;BAD VILBEL;50.188614;8.739545;20.58515283842795;11.362445414847162
80053835;KIRCHHAIN(BZ KASSEL);50.825147;8.92249;26.96124031007752;121.9108527131783
80221986;NUERNBERG GROSSMARKT;49.44789;11.0189;65.73584905660377;49.764150943396224
80067124;PLAUEN (VOGTL) OB BF;50.503275;12.1321;16.28342245989305;7.032085561497326
80062752;ZEITHAIN ROHRWERK;51.341281;13.355712;11.435185185185185;17.38888888888889
80077909;POTSDAM WISSENSCHAFTSPARK GOLM;52.411;12.971611;33.736654804270465;27.131672597864767
80014050;NORTORF;54.16824;9.85376;22.010830324909747;5.963898916967509
80150474;KREFELD-LINN;51.338761;6.62988;43.19736842105263;86.23684210526316
80111062;FRANKFURT-SINDLINGEN;50.087491;8.512243;11.560975609756097;4.317073170731708
80020651;LANGWEID (LECH);48.490446;10.84928;45.559375;0.0
80021428;AUGSBURG HAUNSTETTERSTRASSE;48.355289;10.9021;57.17445482866044;50.03738317757009
80115691;EDINGEN (KR WETZLAR);50.631809;8.3244;21.239436619718308;0.4413145539906103
80225417;VEITSHOECHHEIM;49.832149;9.876913;88.2367601246106;117.96573208722741
80139451;ORXHAUSEN;51.862339;9.988896;25.105022831050228;10.538812785388128
80111476;FRANKFURT-ESCHERSHEIM;50.158059;8.65516;20.412280701754387;2.1140350877192984
80096651;HOLZWICKEDE;51.505116;7.620176;34.71009771986971;13.04885993485342
80105015;BAUKAU;51.548067;7.189995;43.66077738515901;46.3356890459364
80110973;FRANKFURT-GRIESHEIM;50.09578;8.605653;11.766666666666667;17.5
80089292;DRESDEN HBF;51.040285;13.732;25.45337620578778;15.585209003215434
80016279;HAMBURG-RAHLSTEDT;53.60636;10.15554;13.791383219954648;2.7369614512471654
80241125;GOMMERN;52.075897;11.838725;28.459119496855347;25.92452830188679
80282244;BIESENTHAL;52.757011;13.67559;17.92887029288703;14.213389121338912
80153387;STOLBERG(RHEINL)HBF;50.79599;6.219667;22.946826758147512;20.684391080617495
80067215;WEISCHLITZ;50.449661;12.060356;12.0;92.0
80234773;MACHERN (SACHS);51.357659;12.627902;26.697452229299362;0.910828025477707
80253542;TABEN;49.553031;6.602185;20.330909090909092;4.130909090909091
80210591;GREVEN;52.091616;7.600099;12.465753424657533;4.52054794520548
80078709;BRIESELANG HASSELBERG;52.568902;13.002313;25.654545454545456;8.556363636363637
80014084;OSTERROENFELD;54.285199;9.720529;21.48;10.298181818181819
80181040;HALTINGEN;47.613433;7.611493;46.405660377358494;78.20440251572327
80290965;AMSTETTEN (WUERTT);48.578909;9.872829;46.94407894736842;62.61842105263158
80204032;ADELSCHLAG;48.840753;11.21279;41.25471698113208;0.0
80397471;KAULSDORF (SAALE);50.612227;11.434362;30.28235294117647;1.4823529411764707
80295816;SULZBACH (MURR);48.999906;9.500767;11.547445255474452;7.912408759124087
80074534;HAMBURG-WANDSBEK;53.571121;10.079056;13.81981981981982;16.153153153153152
80067082;HERLASGRUEN;50.5727;12.2371;16.475409836065573;3.278688524590164
80263723;AICH (NIEDERBAY);48.41851;12.398069;11.804347826086957;0.0
80684951;SANDWEIER UEST;48.807734;8.204848;31.391849529780565;9.078369905956112
80231233;WEISSANDT-GOELZAU;51.671836;12.029737;27.844961240310077;4.709302325581396
80117044;FFM GALLUSWARTE;50.10508;8.644795;20.066666666666666;13.63111111111111
80290155;TAMM(WUERTT);48.921735;9.125653;74.40566037735849;15.779874213836479
80294033;SULZ (NECKAR);48.368105;8.637795;12.666666666666666;3.328125
80180844;HEIDELBERG-WIEBLINGEN;49.41374;8.639734;19.55426356589147;11.2015503875969
80190280;SPAY;50.25669;7.64635;32.92;1.6433333333333333
80309823;RAUNHEIM BRUNNENSCHNEISE;50.033495;8.484849;15.996575342465754;1.667808219178082
80654467;KNITTLINGEN-KLEINVILLARS;48.993584;8.744576;33.27070063694268;0.0
80103671;LIPPSTADT;51.673509;8.350695;21.082278481012658;4.533755274261603
80201830;PFRAUNDORF (INN);47.804051;12.12006;20.22044728434505;0.0
80155721;TROISDORF;50.814887;7.151463;83.58711566617862;86.84919472913616
80223214;BEHRINGERSDORF;49.48261;11.1996;15.055;0.0
80054106;HEINEBACH;51.04719;9.66539;33.7246835443038;6.436708860759493
80273367;BOIZENBURG(ELBE);53.379977;10.755212;23.013422818791945;14.573825503355705
80240101;GUESEN(KR GENTHIN);52.33721;11.977965;19.244525547445257;24.1021897810219
80654459;OELBRONN-DUERRN;48.985835;8.753328;33.61464968152866;0.0
80094359;ESSEN-BERGEBORBECK;51.480341;6.97741;22.93617021276596;4.546099290780142
80082099;SCHWERTE (RUHR) OST;51.453116;7.589929;11.163461538461538;2.173076923076923
80163196;JENA SAALBAHNHOF;50.937305;11.593447;19.677419354838708;1.8580645161290323
80138388;HAMMELWARDEN;53.278607;8.47255;18.361344537815125;7.857142857142857
80043182;HOYERSWERDA;51.434632;14.233831;14.175879396984925;4.909547738693467
80337832;HERBRECHTINGEN VOHENSTEIN;48.624718;10.206849;10.553191489361701;6.382978723404255
80115451;BRAUNSCHWEIG-BUCHHORST;52.262626;10.596415;55.465625;45.14375
80151340;KALDENKIRCHEN GRENZE;51.340104;6.193851;15.298780487804878;664.0853658536586
80197731;EINSIEDLERHOF;49.431596;7.662241;39.477987421383645;336.89622641509436
80118471;IHRHOVE;53.165623;7.447559;29.806083650190114;7.996197718631179
80021048;FREIHALDEN;48.384582;10.502322;27.126696832579185;1.6244343891402715
80293829;BOEBLINGEN HULB;48.679291;8.982653;13.149484536082474;0.0
80055343;KIRCHHEIM;50.872528;9.587584;28.545454545454547;6.6017316017316015
80232553;MUEHLANGER;51.857539;12.747525;12.723214285714286;19.4375
80251942;NENNIG;49.539288;6.3765;11.448979591836734;2.693877551020408
80262998;UNDORF;49.027119;11.939089;55.71518987341772;18.882911392405063
80223081;HOHENSTADT (MITTELFR);49.518292;11.491828;12.67123287671233;0.0
80176552;RADLDORF (NIEDERBAY);48.874682;12.443087;46.35443037974684;14.19620253164557
80154856;BONN HBF;50.732139;7.096819;36.32802547770701;14.906050955414013
80110080;OESTRICH-WINKEL;50.002864;8.019347;55.15734265734266;14.213286713286713
80241364;WULFEN (ANH);51.818881;11.921963;32.144366197183096;1.9612676056338028
80192179;MAULBRONN WEST;48.983894;8.781856;33.48253968253968;18.88888888888889
80082594;KREUZTAL-LITTFELD;51.007128;7.987569;24.51271186440678;2.5762711864406778
80225441;RETZBACH-ZELLINGEN;49.905388;9.81507;97.79439252336448;47.09657320872274
80212993;NEUSTADT (DOSSE);52.853295;12.449324;16.457198443579767;12.607003891050583
80056606;ELM;50.373185;9.572111;72.36760124610592;125.50778816199377
80241315;SCHOENEBECK-FELGELEBEN;52.001895;11.757451;30.62897526501767;0.3992932862190813
80112375;KLEIN-GERAU;49.920402;8.5177;53.935064935064936;7.084415584415584
80157057;TIEFENBROICH;51.3141;6.834;78.70662460567823;21.236593059936908
80132282;HELMSTEDT;52.224106;11.012013;49.0564263322884;68.89968652037618
80282236;RUEDNITZ;52.719545;13.637306;17.6864406779661;0.0
80376434;ERSINGEN WEST;48.931429;8.634427;14.963730569948186;0.0
80143743;LINDERN;50.997152;6.208727;13.150753768844222;4.64321608040201
80296434;ZUETTLINGEN;49.291671;9.32927;15.582887700534759;13.267379679144385
80263244;NEUSTADT (DONAU);48.800362;11.763936;17.247863247863247;256.12393162393164
80682187;BUENDE STADT BUENDE;52.196815;8.527756;33.71376811594203;0.0
80100206;BOTTROP-BOY;51.5382;6.967812;43.824561403508774;10.989473684210527
80842872;KIRCHHEIM (NECKAR) GLA FA CRONIMET;49.035133;9.150572;15.657004830917874;0.0
80137174;WINDHEIM (WESER);52.4082;9.02307;11.2;20.45
80114249;WETZLAR;50.56839;8.512053;28.253796095444685;27.932754880694144
80263335;HAGELSTADT;48.896037;12.21629;20.748878923766817;0.0
80105478;RUHRTAL;51.458678;6.781573;106.09657320872275;54.348909657320874
80295204;BEUTELSBACH;48.810225;9.38745;11.06015037593985;0.0
80105163;GRAFENBUSCH;51.501185;6.860757;35.007936507936506;36.04761904761905
80040352;GUBEN SUED;51.939444;14.706575;14.78515625;7.796875
80210849;ASCHENDORF;53.05324;7.337524;28.494163424124512;8.875486381322958
80221317;EGGOLSHEIM;49.775026;11.036657;17.19774011299435;4.553672316384181
80142372;OETIGHEIM;48.8892;8.24021;25.84641638225256;5.7815699658703075
80293944;HERRENBERG;48.594894;8.863855;13.238805970149254;5.646766169154229
80196477;WISSEN(SIEG);50.784794;7.740283;15.26865671641791;17.776119402985074
80190488;UHLERBORN;50.010678;8.143437;33.22666666666667;25.266666666666666
80263095;REGENSBURG-PRUEFENING;49.01276;12.05079;13.391304347826088;0.0
80220608;EBING;50.0017;10.913838;26.378048780487806;0.0
80139204;SCHMIEDEKAMP;52.262248;10.5716;57.659375;25.009375
80720045;WURMLINGEN NORD;48.008607;8.775289;12.666666666666666;3.4322916666666665
80204925;SCHLEISSHEIM;48.249421;11.55449;17.06779661016949;4.401129943502825
80155408;NEUSS SUED;51.185779;6.690302;35.4421768707483;5.826530612244898
80081505;KNAPPENRODE;51.421061;14.322479;18.78440366972477;15.944954128440367
80016873;LUEBECK SKANDINAVIENKAI;53.938902;10.836607;12.0;0.0
80115709;SINN;50.65073;8.326114;21.328638497652584;1.483568075117371
80060046;BAD SCHANDAU OST;50.91132;14.175612;22.508038585209004;31.05144694533762
80035022;POTSDAM MEDIENSTADT BABELSBERG;52.383564;13.122936;15.277173913043478;4.282608695652174
80190686;WORMS HBF;49.635839;8.35746;25.215686274509803;22.89483065953654
80101717;DUISBURG-WEDAU BISSINGHEIM;51.392262;6.80875;74.08227848101266;14.658227848101266
80263657;BRUCKBERG;48.51662;11.99796;17.599009900990097;0.0
80226928;ERMETZHOFEN;49.506493;10.275124;34.0359477124183;0.029411764705882353
80240358;WEFENSLEBEN;52.177104;11.1566;48.241379310344826;7.529780564263323
80210518;BREMEN GABELUNG;53.026505;8.88424;34.123333333333335;18.966666666666665
80210450;TWISTRINGEN;52.7932;8.644576;32.89966555183946;9.966555183946488
80130609;KREIENSEN;51.85233;9.9686;78.196875;74.04375
80695056;REGENSBURG-PRUEFENING (NRH);49.011753;12.049329;55.098101265822784;22.443037974683545
80112532;BOBSTADT;49.66337;8.45268;58.40794223826715;4.122743682310469
80115808;SECHSHELDEN;50.748936;8.252695;21.15813953488372;0.22790697674418606
80138933;LEHRE (BRAUNSCHW);52.329842;10.682582;19.08679245283019;12.573584905660377
80295055;KOENIGSBACH (BADEN);48.962617;8.608788;14.863874345549739;0.0
80115071;BARNTEN;52.197572;9.816427;74.3208722741433;18.165109034267914
80229047;MUEHLBERG;50.0424;9.67558;23.424778761061948;4.508849557522124
80263954;SUENCHING;48.884674;12.357429;46.177215189873415;18.411392405063292
80101352;BOTTROP SUED;51.510778;6.947036;92.390625;344.0625
80010850;HORN;53.5631;10.06561;39.313291139240505;19.00632911392405
80113258;BASSUM;52.8497;8.740322;32.72240802675585;16.705685618729095
80034454;WOLTERSDORF/NUTHE-URSTROMTAL;52.117345;13.1958;13.217105263157896;0.0
80280206;NASSENHEIDE;52.817669;13.240127;12.79324894514768;3.4219409282700424
80151282;BOISHEIM;51.274943;6.275008;25.656370656370655;16.814671814671815
80200808;POING;48.171307;11.808355;17.19298245614035;0.0
80139055;GABELUNG (BRG);52.23887;10.4973;71.734375;19.075
80297564;GERLACHSHEIM;49.581127;9.71268;15.580645161290322;0.0
80227504;WINDSFELD-DITTENHEIM;49.071494;10.797528;50.784375;29.646875
80165076;HERINGEN (HELME);51.451915;10.8753;14.121052631578948;3.9105263157894736
80141127;HEIDELBERG KARLSTOR;49.415353;8.721148;11.137254901960784;1.7254901960784315
80196451;SCHEUERFELD (SIEG);50.792057;7.837293;14.801801801801801;164.3783783783784
80195990;FRIEDRICHSSEGEN;50.31186;7.65066;10.0;3.0
80849208;MERING UEST;48.261648;10.991719;17.30841121495327;6.327102803738318
80137414;VERDEN (ALLER);52.928799;9.235814;68.47648902821317;99.81504702194357
