Station or stop,Name,Coordinate Latitude,Coordinate Longitude,Number of trains,Minutes of delay,geometry,route_ids
80105288,DUISBURG KAISERBERG,51.4461,6.798302,11.775862,10.793103,POINT (6.79830 51.44610),2650.0
80140335,ST ILGEN-SANDHAUSEN,49.341122,8.66967,16.565022,0.0,POINT (8.66967 49.34112),4000.0
80142406,MALSCH,48.890064,8.3247,41.792453,0.0,POINT (8.32470 48.89006),4000.0
80220335,STOCKHEIM (OBERFR),50.306781,11.282143,24.987654,0.0,POINT (11.28214 50.30678),5010.0
80034413,LUDWIGSFELDE,52.3001,13.2692,16.078704,49.962963,POINT (13.26920 52.30010),6132.0
80111823,HANAU WEST,50.131815,8.90909,45.583596,39.876972,POINT (8.90909 50.13182),3680.0
80085282,BUKE,51.733116,8.950416,27.27459,13.647541,POINT (8.95042 51.73312),2970.0
80160135,SAALECK,51.1114,11.6955,32.642633,1.467085,POINT (11.69550 51.11140),6340.0
80210765,HOLTHAUSEN(EMS),52.553045,7.326768,33.721831,45.080986,POINT (7.32677 52.55304),2931.0
80163238,KAHLA (THUER),50.809459,11.589195,19.689655,0.393103,POINT (11.58920 50.80946),6305.0
80155424,LEUNA WERKE NORD,51.320364,12.000987,44.918301,5.356209,POINT (12.00099 51.32036),6810.0
80623819,DRESDEN-COTTA (BSTG),51.062153,13.683295,29.215686,2.160131,POINT (13.68329 51.06215),6272.0
80020321,OTTING-WEILHEIM,48.882155,10.82019,40.5623,19.645367,POINT (10.82019 48.88215),5310.0
80114108,GROSSEN LINDEN,50.52989,8.662477,37.747368,7.505263,POINT (8.66248 50.52989),3900.0
80295899,WILHELMSGLUECK,49.065056,9.754137,11.071429,0.0,POINT (9.75414 49.06506),4930.0
80154849,ROISDORF,50.7547,7.01637,36.342857,11.990476,POINT (7.01637 50.75470),2630.0
80101188,BOCHUM NORD,51.482752,7.22615,56.028213,99.231975,POINT (7.22615 51.48275),2160.0
80211789,KAVELSTORF,54.007562,12.196865,15.57197,8.113636,POINT (12.19687 54.00756),6448.0
80190363,NIEDERHEIMBACH,50.035764,7.806014,33.096667,2.44,POINT (7.80601 50.03576),3507.0
80211664,LUESTRINGEN,52.268077,8.097728,39.152482,75.159574,POINT (8.09773 52.26808),2992.0
80240937,OSTERBURG,52.788302,11.76116,13.681818,7.238636,POINT (11.76116 52.78830),6401.0
80294447,LEONBERG,48.799661,9.00491,33.631579,11.032389,POINT (9.00491 48.79966),4810.0
80068882,AHRENSBURG,53.670349,10.236876,13.827273,8.95,POINT (10.23688 53.67035),1120.0
80062216,DRESDEN-TRACHAU,51.0898,13.705538,14.583333,0.277778,POINT (13.70554 51.08980),6363.0
80231803,ANGER-CROTTENDORF,51.332287,12.419796,23.736641,1.255725,POINT (12.41980 51.33229),6375.0
80130633,ALFELD(LEINE),51.98259,9.818238,80.26875,33.146875,POINT (9.81824 51.98259),1732.0
80043299,LINDTHAL,51.66853,13.8008,14.258621,14.646552,POINT (13.80080 51.66853),6345.0
80685008,BEBRA TUNNEL UEST,51.023965,9.837999,48.238994,9.216981,POINT (9.83800 51.02396),3600.0
80685172,AUMUEHLE,53.529563,10.31468,23.468227,1.725753,POINT (10.31468 53.52956),6100.0
80264424,DINGOLFING,48.641733,12.487905,25.105023,80.69863,POINT (12.48790 48.64173),5634.0
80202812,MUENCHEN-SOLLN,48.080143,11.526888,14.227273,2.681818,POINT (11.52689 48.08014),5506.0
80077669,GENSHAGENER HEIDE OST,52.3357,13.28573,30.102236,2.364217,POINT (13.28573 52.33570),6132.0
80056499,FRIEDLOS,50.89822,9.743281,96.05296,19.557632,POINT (9.74328 50.89822),3600.0
80194183,INGOLSTADT-SEEHOF,48.708485,11.425181,11.55,48.5,POINT (11.42518 48.70849),5382.0
80194878,LEUTESDORF (RHEIN),50.448638,7.39207,86.213592,37.15534,POINT (7.39207 50.44864),2630.0
80242909,BRANDENBURG-ALTSTADT,52.412529,12.531644,13.345029,97.608187,POINT (12.53164 52.41253),6512.0
80082628,ALTENHUNDEM,51.104628,8.072234,26.952381,45.392857,POINT (8.07223 51.10463),2800.0
80105619,DORTMUND-LUETGENDORTMUND GBF FLM,51.508145,7.389282,11.235294,7.941176,POINT (7.38928 51.50814),2158.0
80263301,BURGWEINTING,48.989972,12.149014,31.759615,2.538462,POINT (12.14901 48.98997),5861.0
80194860,RHEINBROHL,50.489509,7.333437,86.184466,22.368932,POINT (7.33344 50.48951),2630.0
80081281,RATINGEN WEST,51.30027,6.83938,73.793443,19.055738,POINT (6.83938 51.30027),2405.0
80210716,SALZBERGEN,52.32445,7.35168,58.039474,128.947368,POINT (7.35168 52.32445),2931.0
80254557,BEXBACH,49.346076,7.255127,26.233553,8.638158,POINT (7.25513 49.34608),3282.0
80073460,LUEBECK-KUECKNITZ,53.917165,10.799646,11.458333,0.222222,POINT (10.79965 53.91716),1113.0
80201434,BERGEN (OBERBAY),47.825273,12.592831,22.972603,0.0,POINT (12.59283 47.82527),5703.0
80107177,HOFHEIM (RIED),49.65949,8.408949,16.087912,2.681319,POINT (8.40895 49.65949),3571.0
80111864,OSTHEIM (KR HANAU),50.219412,8.903381,23.0,4.672646,POINT (8.90338 50.21941),3742.0
80264457,WOERTH (ISAR),48.625179,12.334425,17.704846,37.370044,POINT (12.33442 48.62518),5634.0
80666982,GARDELEGEN UEST,52.517538,11.395199,16.140351,7.052632,POINT (11.39520 52.51754),6185.0
80232538,LUTHERSTADT WITTENBERG ELBTOR,51.8656,12.641379,11.9375,18.9375,POINT (12.64138 51.86560),6207.0
80136291,ESCHEDE,52.740778,10.2313,66.567398,50.485893,POINT (10.23130 52.74078),1720.0
80117184,EMMERTHAL,52.046674,9.383759,17.820144,5.906475,POINT (9.38376 52.04667),1760.0
80017046,FLENSBURG FRIEDENSWEG,54.77022,9.392541,21.208178,8.416357,POINT (9.39254 54.77022),1005.0
80066464,LICHTENTANNE (SACHS),50.699315,12.41931,14.688172,2.973118,POINT (12.41931 50.69931),6275.0
80720078,TUTTLINGEN SCHULEN,47.987345,8.801156,12.778523,1.040268,POINT (8.80116 47.98734),4661.0
80205591,UNTERSCHLEISSHEIM,48.274645,11.568707,16.938889,2.511111,POINT (11.56871 48.27464),5500.0
80135715,LINDHORST (SCHAUMB-LIPPE),52.35432,9.288867,65.83125,32.809375,POINT (9.28887 52.35432),1700.0
80111500,BAD VILBEL SUED,50.178688,8.733483,20.442478,1.584071,POINT (8.73348 50.17869),3900.0
80209304,BLANKENBERG (MECKL),53.772072,11.713525,12.516484,2.626374,POINT (11.71353 53.77207),6936.0
80294454,RUTESHEIM,48.79104,8.959524,33.0,0.0,POINT (8.95952 48.79104),4810.0
80231498,ROITZSCH (KR BITTERFELD),51.571746,12.264418,12.422018,3.422018,POINT (12.26442 51.57175),6132.0
80316091,CRAILSHEIM FLUEGELAU,49.133057,10.045704,11.144578,4.879518,POINT (10.04570 49.13306),4950.0
80164632,ERFURT OST,51.013832,11.045158,13.038462,24.269231,POINT (11.04516 51.01383),6300.0
80139477,SIEKWEG,51.5251,9.894099,27.520548,5.077626,POINT (9.89410 51.52510),1803.0
80260802,NEUSORG,49.935256,11.973424,14.809816,6.957055,POINT (11.97342 49.93526),5903.0
80173385,NEUSTADT (AISCH) BAHNHOF,49.5769,10.588196,47.644737,67.595395,POINT (10.58820 49.57690),5914.0
80719989,BALGHEIM,48.065949,8.760644,12.573684,0.0,POINT (8.76064 48.06595),4600.0
80240374,HARBKE,52.210243,11.0514,48.264151,16.330189,POINT (11.05140 52.21024),6400.0
80145557,WELSCHINGEN-NEUHAUSEN,47.833803,8.769431,12.87027,6.497297,POINT (8.76943 47.83380),4250.0
80034090,BAITZ,52.1644,12.685132,15.692623,0.0,POINT (12.68513 52.16440),6118.0
80117051,FORSTHAUS (FRANKFURT),50.0751,8.656724,43.754717,31.559748,POINT (8.65672 50.07510),3651.0
80182865,NECKARGEMUEND,49.393713,8.788359,11.215686,7.196078,POINT (8.78836 49.39371),4111.0
80164772,ARTERN,51.364485,11.310406,11.571429,7.857143,POINT (11.31041 51.36449),6726.0
80196691,BLEICHERODE OST,51.45401,10.610039,13.689655,11.517241,POINT (10.61004 51.45401),6343.0
80220525,REDWITZ (RODACH),50.16976,11.208,25.768293,0.0,POINT (11.20800 50.16976),5010.0
80067140,MEHLTHEUER,50.544743,12.038943,15.947674,1.377907,POINT (12.03894 50.54474),6653.0
80016329,LUEBECK HGBF,53.85557,10.656824,13.686992,25.53252,POINT (10.65682 53.85557),1120.0
80034751,POTSDAM PIRSCHHEIDE,52.372353,13.011118,16.968504,0.0,POINT (13.01112 52.37235),6116.0
80100289,DORTMUND-KURL,51.557005,7.58622,12.977273,4.431818,POINT (7.58622 51.55700),2650.0
80853457,FEUCHT OST,49.37606,11.220431,57.827044,0.0,POINT (11.22043 49.37606),5933.0
80104695,BINGEN (RHEIN) STADT,49.969737,7.903027,33.043333,6.773333,POINT (7.90303 49.96974),3569.0
80119354,NOERTEN-HARDENBERG,51.628111,9.934218,96.325,42.359375,POINT (9.93422 51.62811),1733.0
80385922,BERLIN-WEDDING ABZW,52.542236,13.366051,15.072368,0.381579,POINT (13.36605 52.54224),6170.0
80112813,DARMSTADT-ARHEILGEN,49.914198,8.650731,27.155172,5.662069,POINT (8.65073 49.91420),3601.0
80250969,KOBERN-GONDORF,50.301211,7.460637,32.416393,16.832787,POINT (7.46064 50.30121),3010.0
80103341,KAMEN-METHLER,51.56858,7.6126,12.72093,2.44186,POINT (7.61260 51.56858),2650.0
80145615,KRAICHTAL,49.09059,8.73347,15.845771,13.21393,POINT (8.73347 49.09059),4080.0
80113472,STOCKSTADT(MAIN),49.976671,9.063551,44.930796,21.359862,POINT (9.06355 49.97667),3557.0
80157917,SCHKEUDITZ,51.402573,12.225229,32.861111,48.013889,POINT (12.22523 51.40257),6403.0
80193045,VOERDE (NIEDERRHEIN) (UEST),51.60451,6.677801,31.461538,14.062937,POINT (6.67780 51.60451),2270.0
80076844,DOBERLUG-KIRCHHAIN UNT BF,51.620515,13.562665,11.380952,11.261905,POINT (13.56267 51.62051),6345.0
80020362,MUENDLING,48.79629,10.761703,40.707006,21.414013,POINT (10.76170 48.79629),5310.0
80290635,UHINGEN,48.709563,9.585146,36.602076,6.574394,POINT (9.58515 48.70956),4700.0
80081927,IMMIGRATH,51.118267,6.963039,67.327869,21.760656,POINT (6.96304 51.11827),2324.0
80223768,SCHWABACH,49.327285,11.035856,30.837748,29.360927,POINT (11.03586 49.32729),5971.0
80234534,GROSSKUGEL,51.418386,12.165544,32.484429,2.480969,POINT (12.16554 51.41839),6403.0
80123091,VIENENBURG,51.956903,10.56278,10.27381,27.083333,POINT (10.56278 51.95690),6393.0
80263236,ABENSBERG,48.819452,11.847363,12.725806,43.919355,POINT (11.84736 48.81945),5851.0
80270165,BAD KLEINEN,53.76898,11.467535,19.025751,58.532189,POINT (11.46753 53.76898),6441.0
80163170,PORSTENDORF,50.977336,11.645949,19.428571,0.707792,POINT (11.64595 50.97734),6305.0
80223529,POELLING,49.28931,11.4142,57.981132,0.0,POINT (11.41420 49.28931),5850.0
80139444,ALMSTEDT,52.027951,9.945028,25.238532,6.243119,POINT (9.94503 52.02795),1733.0
80096776,KIRCHEN,50.80761,7.880679,14.115854,11.689024,POINT (7.88068 50.80761),2880.0
80220285,KRONACH MUELL,50.21134,11.295597,15.438596,5.263158,POINT (11.29560 50.21134),5010.0
80309369,WILHELMSHORST (ABZW),52.334617,13.072253,32.645695,9.288079,POINT (13.07225 52.33462),6118.0
80235549,GASCHWITZ,51.25185,12.38037,31.650735,44.069853,POINT (12.38037 51.25185),6379.0
80223255,HARTMANNSHOF,49.49991,11.554552,13.324324,13.513514,POINT (11.55455 49.49991),5904.0
80255026,DILLINGEN (SAAR) SUED,49.340894,6.737777,20.833962,6.184906,POINT (6.73778 49.34089),3230.0
80098533,FRANKFURT/O GR ZB RZ,52.322539,14.569467,10.8,0.0,POINT (14.56947 52.32254),6155.0
80053678,KASSEL-OBERZWEHREN,51.276745,9.454065,54.583596,4.116719,POINT (9.45406 51.27674),3900.0
80100172,WESTERHOLT,51.603976,7.083875,15.973214,12.821429,POINT (7.08387 51.60398),2250.0
80111542,GROSS KARBEN,50.23455,8.7543,20.300429,2.038627,POINT (8.75430 50.23455),3900.0
80033282,BERNAU(B BERLIN),52.677087,13.593098,17.747899,15.214286,POINT (13.59310 52.67709),6081.0
80067074,LIMBACH (VOGTL),50.587085,12.253265,16.315217,0.559783,POINT (12.25327 50.58709),6362.0
80066365,GLAUCHAU-SCHOENBOERNCHEN,50.824022,12.503394,11.4,1.285714,POINT (12.50339 50.82402),6265.0
80151860,BRACHELEN,51.007381,6.2313,12.962567,1.668449,POINT (6.23130 51.00738),2550.0
80224840,FUERTH-UNTERFUERBERG,49.475037,10.957334,51.376238,0.0,POINT (10.95733 49.47504),5910.0
80264200,LANDAU(ISAR),48.683625,12.694329,15.771429,36.571429,POINT (12.69433 48.68362),5634.0
80223206,RUECKERSDORF (MITTELFR),49.49215,11.23272,15.233831,4.626866,POINT (11.23272 49.49215),5903.0
80211771,OSNABRUECK-EVERSBURG,52.3003,8.00727,55.460967,121.085502,POINT (8.00727 52.30030),2992.0
80013037,MEIMERSDORF,54.286264,10.110338,19.072917,531.930556,POINT (10.11034 54.28626),1220.0
80141259,BINAU,49.372076,9.084058,10.981132,0.0,POINT (9.08406 49.37208),4111.0
80204933,MUENCHEN-FELDMOCHING,48.214343,11.54092,17.071038,59.68306,POINT (11.54092 48.21434),5566.0
80210542,MERSCH (WESTF),51.762112,7.737413,22.451362,6.105058,POINT (7.73741 51.76211),2931.0
80227330,LEUTERSHAUSEN-WIEDERSBACH,49.295535,10.442582,13.112195,6.887805,POINT (10.44258 49.29554),5902.0
80263046,PARSBERG,49.164157,11.72555,55.518987,21.825949,POINT (11.72555 49.16416),5850.0
80253641,BOUS (SAAR),49.277608,6.79345,20.170455,9.958333,POINT (6.79345 49.27761),3295.0
80191478,SOELLINGEN KAPELLENSTRASSE,48.984688,8.550213,14.342105,0.0,POINT (8.55021 48.98469),4200.0
80223321,SCHWAIG,49.471888,11.200809,11.224719,0.0,POINT (11.20081 49.47189),5904.0
80891267,PLAAZ ABZW,53.836229,12.334612,14.856574,6.059761,POINT (12.33461 53.83623),6926.0
80237446,KLIEKEN,51.894514,12.37177,12.076923,39.288462,POINT (12.37177 51.89451),6207.0
80251363,SALMROHR,49.929717,6.85967,32.547855,5.389439,POINT (6.85967 49.92972),3010.0
80140442,BRUCHSAL NORD,49.12003,8.6027,15.368182,0.963636,POINT (8.60270 49.12003),4131.0
80131524,GIFTEN,52.231877,9.832384,23.912442,3.023041,POINT (9.83238 52.23188),1733.0
80011833,MECKELFELD,53.421757,10.03184,206.525,280.959375,POINT (10.03184 53.42176),1280.0
80053827,STADTALLENDORF,50.825571,9.016238,25.859375,83.636719,POINT (9.01624 50.82557),3900.0
80270173,VENTSCHOW,53.78717,11.579988,12.470588,2.011765,POINT (11.57999 53.78717),1122.0
80223974,UNTERHECKENHOFEN,49.214023,11.05698,30.655629,0.0,POINT (11.05698 49.21402),5320.0
80245811,BRUNAU-PACKEBUSCH,52.751274,11.484586,11.517241,15.913793,POINT (11.48459 52.75127),6899.0
80020800,LAUINGEN,48.57582,10.42621,21.5,12.90625,POINT (10.42621 48.57582),5381.0
80254227,SULZBACH(SAAR),49.299348,7.054615,30.520376,2.583072,POINT (7.05462 49.29935),3511.0
80616656,ROSSLAU (ELBE) ABZW ANST AW,51.908481,12.280251,12.230769,9.747253,POINT (12.28025 51.90848),6417.0
80040071,BRAND(NIEDERLAUSITZ),52.03133,13.7231,20.879004,11.690391,POINT (13.72310 52.03133),6142.0
80887596,SEILERSHOF,53.064369,13.178637,12.835556,2.626667,POINT (13.17864 53.06437),6088.0
80190702,MAINZ NORD,50.0197,8.246066,14.449153,1.830508,POINT (8.24607 50.01970),3527.0
80140517,MANNHEIM-RHEINAU,49.42512,8.534993,23.768,111.068,POINT (8.53499 49.42512),4070.0
80075267,WIESENAU (ABZW),52.230321,14.585507,20.439597,65.278523,POINT (14.58551 52.23032),6153.0
80309203,BERLIN WIESENDAMM,52.526947,13.255402,14.535088,4.27193,POINT (13.25540 52.52695),6109.0
80260943,WIESAU (OBERPF),49.912375,12.18949,11.371429,14.3,POINT (12.18949 49.91237),5050.0
80110387,BAD SODEN-SALMUENSTER,50.281207,9.372597,47.773585,21.77044,POINT (9.37260 50.28121),3600.0
80134338,HIMMELSTHUER                     (ABZW),52.1618,9.88693,15.692308,2.597285,POINT (9.88693 52.16180),1774.0
80240408,GLINDENBERG,52.2034,11.647,26.059259,32.907407,POINT (11.64700 52.20340),6409.0
80141135,SCHLIERBACH-ZIEGELHAUSEN,49.415169,8.761349,11.276596,0.0,POINT (8.76135 49.41517),4110.0
80075192,WUSTERMARK AWF,52.556932,12.98123,25.494585,8.205776,POINT (12.98123 52.55693),6185.0
80196592,GIROD,50.454378,7.90376,10.0,0.064516,POINT (7.90376 50.45438),3731.0
80116996,EMPELDE ABZW,52.344645,9.67355,23.733333,13.353846,POINT (9.67355 52.34464),1760.0
80190157,FILSEN,50.23972,7.58444,65.430034,5.945392,POINT (7.58444 50.23972),3507.0
80164509,WOLKRAMSHAUSEN,51.4419,10.74726,13.436893,6.31068,POINT (10.74726 51.44190),6343.0
80155689,PORZ (RHEIN),50.882914,7.06581,90.416129,20.529032,POINT (7.06581 50.88291),2324.0
80226142,AUGRABENBRUECKE,49.704043,11.071938,17.218085,4.675532,POINT (11.07194 49.70404),5900.0
80245779,STEINFELD (B STENDAL),52.6149,11.728713,11.5,0.0,POINT (11.72871 52.61490),6899.0
80142786,FORST,49.16787,8.571355,13.885057,2.051724,POINT (8.57136 49.16787),4080.0
80283242,ANGERMUENDE,53.0163,13.997412,23.486486,249.554054,POINT (13.99741 53.01630),6081.0
80220616,BREITENGUESSBACH,49.968939,10.888775,16.616667,2.3,POINT (10.88878 49.96894),5104.0
80111229,HOCHHEIM (MAIN),50.004256,8.3531,11.815789,3.763158,POINT (8.35310 50.00426),3520.0
80240614,MOERINGEN (ALTM),52.581683,11.748976,15.40678,0.0,POINT (11.74898 52.58168),6185.0
80212373,NORTMOOR,53.248005,7.5586,13.230769,16.461538,POINT (7.55860 53.24800),1520.0
80294553,SINDELFINGEN,48.70386,8.999096,34.176471,173.505882,POINT (8.99910 48.70386),4870.0
80033977,WUENSDORF,52.16737,13.46907,13.84,14.8,POINT (13.46907 52.16737),6135.0
80201665,LANDL (OBERBAY),47.8505,12.1616,10.671233,10.547945,POINT (12.16160 47.85050),5704.0
80042630,DREBKAU,51.655144,14.223635,11.645455,6.6,POINT (14.22363 51.65514),6253.0
80147017,DAMMERSTOCK,48.984238,8.403672,25.565068,5.489726,POINT (8.40367 48.98424),4214.0
80155945,DATTENFELD (SIEG),50.809208,7.547,14.54717,0.867925,POINT (7.54700 50.80921),2651.0
80210377,OSTERCAPPELN,52.352912,8.230698,35.07,9.146667,POINT (8.23070 52.35291),2200.0
80260885,HAIDENAAB-GOEPPMANNSBUEHL,49.885909,11.8214,14.417178,0.0,POINT (11.82140 49.88591),5903.0
80161471,HOLZKIRCHEN,47.884467,11.6988,14.941176,51.764706,POINT (11.69880 47.88447),5622.0
80081372,WUPPERTAL-LANGERFELD,51.27923,7.243085,13.848315,171.921348,POINT (7.24308 51.27923),2701.0
80132449,BRAUNSCHWEIG RBF,52.250207,10.556065,47.525926,241.603704,POINT (10.55607 52.25021),1911.0
80872374,KARLSRUHE-KNIELINGEN DB/AVG,49.0354,8.325392,13.949749,0.0,POINT (8.32539 49.03540),3443.0
80251876,OBERBILLIG,49.710243,6.512601,11.783133,2.638554,POINT (6.51260 49.71024),3140.0
80273508,RASTOW,53.45779,11.431126,12.604651,1.325581,POINT (11.43113 53.45779),6441.0
80111203,FLOERSHEIM(MAIN),50.018625,8.432191,11.666667,39.862745,POINT (8.43219 50.01863),3603.0
80212043,OLDENBURG(OLDB)HBF,53.145118,8.225353,18.493562,267.609442,POINT (8.22535 53.14512),1522.0
80223313,ROETHENBACH (PEGNITZ),49.479865,11.231391,11.382022,2.52809,POINT (11.23139 49.47986),5904.0
80138305,BOOKHOLZBERG,53.10062,8.533323,28.083019,16.369811,POINT (8.53332 53.10062),1500.0
80035667,SCHOENFLIESS WEST,52.671662,13.3178,17.171533,6.0,POINT (13.31780 52.67166),6092.0
80283549,PASSOW (UCKERMARK),53.14894,14.101299,19.577778,54.792593,POINT (14.10130 53.14894),6328.0
80155937,HERCHEN,50.77251,7.521407,14.814815,0.814815,POINT (7.52141 50.77251),2651.0
80137463,ACHIM,53.015886,9.03211,49.680251,23.774295,POINT (9.03211 53.01589),1740.0
80145631,MANNHEIM-LUZENBERG,49.517572,8.478238,15.062893,0.0,POINT (8.47824 49.51757),4040.0
80873992,FISCHBEK,53.474773,9.819477,13.400943,0.0,POINT (9.81948 53.47477),1720.0
80262717,MAXHUETTE-HAIDHOF,49.199022,12.109317,13.313725,20.622549,POINT (12.10932 49.19902),5864.0
80695148,KOTTEWITZ,51.247844,13.537886,13.846535,9.084158,POINT (13.53789 51.24784),6274.0
80223057,VELDEN(B HERSBRUCK),49.612092,11.520315,12.764706,0.0,POINT (11.52032 49.61209),5903.0
80169821,ASCHAFFENBURG SUED,49.968043,9.15129,10.416667,6.125,POINT (9.15129 49.96804),5222.0
80062760,ZEITHAIN,51.33099,13.344837,11.324786,4.17094,POINT (13.34484 51.33099),6363.0
80225896,NUERNBERG-REHHOF,49.462638,11.15473,11.426966,0.0,POINT (11.15473 49.46264),5904.0
80216655,SANDERBUSCH,53.507392,8.014787,11.818182,0.0,POINT (8.01479 53.50739),1540.0
80212480,GROSSENKNETEN,52.945298,8.241429,10.765957,102.829787,POINT (8.24143 52.94530),1502.0
80143503,FREIBURG (BREISGAU) HBF,47.999423,7.842419,12.576159,10.940397,POINT (7.84242 47.99942),4310.0
80210583,MUENSTER-SPRAKEL,52.041486,7.620017,12.013158,2.210526,POINT (7.62002 52.04149),2931.0
80361675,HEIMSTETTEN HAUSLADEN/BARTH,48.155153,11.74308,11.127907,0.0,POINT (11.74308 48.15515),5600.0
80061788,WIEDNITZ,51.392812,14.039324,11.457143,3.685714,POINT (14.03932 51.39281),6194.0
80145672,MANNHEIM-NECKARSTADT,49.504616,8.46117,14.895706,0.0,POINT (8.46117 49.50462),4042.0
80135152,BENNIGSEN,52.240958,9.666373,23.237569,0.0,POINT (9.66637 52.24096),1760.0
80225680,THUENGEN (UNTERFR),49.940827,9.855773,16.436019,5.047393,POINT (9.85577 49.94083),5230.0
80014225,TARP,54.665292,9.398551,21.036364,0.0,POINT (9.39855 54.66529),1040.0
80270215,BUETZOW,53.83855,11.999058,12.663462,30.038462,POINT (11.99906 53.83855),6446.0
80349746,RADEMIN,52.813019,11.323827,11.403226,8.83871,POINT (11.32383 52.81302),6899.0
80197848,ETZBACH,50.781361,7.687108,15.469697,0.0,POINT (7.68711 50.78136),2651.0
80076117,BERLIN-CHARLOTTENBURG ABZW,52.523119,13.282772,16.449735,0.984127,POINT (13.28277 52.52312),6179.0
80062323,ROEDERAU,51.331173,13.3194,19.47451,39.721569,POINT (13.31940 51.33117),6363.0
80220343,GUNDELSDORF,50.280576,11.30109,25.111111,0.0,POINT (11.30109 50.28058),5010.0
80062596,NOSSEN,51.0609,13.293001,10.5625,114.4375,POINT (13.29300 51.06090),0.0
80220574,BAD STAFFELSTEIN,50.108664,10.995005,26.5,9.25,POINT (10.99501 50.10866),5100.0
80158113,STUMSDORF,51.615946,12.066851,27.678431,3.698039,POINT (12.06685 51.61595),6403.0
80373787,OENSBACH,48.615167,8.034916,29.104101,1.608833,POINT (8.03492 48.61517),4280.0
80020768,HOECHSTAEDT (DONAU),48.618744,10.567199,20.5625,29.03125,POINT (10.56720 48.61874),5381.0
80245829,FLEETMARK,52.792735,11.3801,11.507937,0.0,POINT (11.38010 52.79274),6899.0
80212357,STICKHAUSEN-VELDE (OSTFRIESL),53.216755,7.654707,13.076923,33.307692,POINT (7.65471 53.21675),1520.0
80251967,PERL,49.47426,6.36998,11.876712,206.808219,POINT (6.36998 49.47426),3010.0
80157115,RICHTERICH,50.806393,6.060911,12.958549,6.932642,POINT (6.06091 50.80639),2550.0
80190801,LUDWIGSHAFEN (RHEIN) BASF PBF SUED,49.4932,8.43927,10.0,0.0,POINT (8.43927 49.49320),4032.0
80137687,BREMEN-OSLEBSHAUSEN,53.13516,8.741583,34.84858,0.0,POINT (8.74158 53.13516),1740.0
80295410,SCHWAEBISCH GMUEND,48.801186,9.7895,10.488372,11.325581,POINT (9.78950 48.80119),4710.0
80230441,ZSCHERBEN,51.468587,11.86658,12.474227,1.391753,POINT (11.86658 51.46859),6343.0
80151258,DUELKEN,51.258977,6.338515,24.861004,17.092664,POINT (6.33852 51.25898),2510.0
80178921,DUESSELDORF EMMA,51.209023,6.797533,14.304348,6.521739,POINT (6.79753 51.20902),2414.0
80241877,BIENDORF,51.757838,11.855957,10.5,11.807692,POINT (11.85596 51.75784),6420.0
80220590,ZAPFENDORF,50.018292,10.929887,26.658537,0.0,POINT (10.92989 50.01829),5100.0
80062190,RADEBEUL ABZW AZ,51.1203,13.59652,10.866667,3.4,POINT (13.59652 51.12030),6363.0
80295212,GRUNBACH,48.81136,9.42129,11.095588,2.794118,POINT (9.42129 48.81136),4710.0
80854547,HAPPURG,49.500033,11.468929,11.439024,0.0,POINT (11.46893 49.50003),5904.0
80165431,ARENSHAUSEN,51.3761,9.969389,13.45614,1.614035,POINT (9.96939 51.37610),6343.0
80082073,LANGSCHEDE,51.476511,7.705597,10.608696,0.173913,POINT (7.70560 51.47651),2550.0
80095679,HAGEN HBF,51.362832,7.460754,12.9,78.9,POINT (7.46075 51.36283),2811.0
80032375,BERLIN NORDOST,52.54075,13.527618,12.517483,137.643357,POINT (13.52762 52.54075),6012.0
80334078,BERLIN-SPANDAU,52.534258,13.19938,13.356688,5.745223,POINT (13.19938 52.53426),6185.0
80296780,SCHWAEBISCH HALL-HESSENTAL,49.0982,9.7681,10.919355,10.709677,POINT (9.76810 49.09820),4950.0
80165340,LEINEFELDE,51.390605,10.329581,13.818182,14.924242,POINT (10.32958 51.39061),6343.0
80212324,OCHOLT,53.2039,7.88667,13.384615,22.076923,POINT (7.88667 53.20390),1521.0
80081463,WUPPERTAL-STEINBECK,51.2499,7.140822,11.169811,53.264151,POINT (7.14082 51.24990),2726.0
80236620,WEBAU,51.17933,12.067757,14.017143,43.182857,POINT (12.06776 51.17933),6812.0
80030189,BERLIN-NEUKOELLN,52.468867,13.44,10.625,99.875,POINT (13.44000 52.46887),6021.0
80042614,COTTBUS SUEDWEST,51.74575,14.300935,11.767241,21.387931,POINT (14.30094 51.74575),6345.0
80254656,RENTRISCH,49.26085,7.07996,11.146067,0.0,POINT (7.07996 49.26085),3250.0
80329144,SCHKEUDITZ WEST,51.402571,12.19692,32.442105,3.119298,POINT (12.19692 51.40257),6403.0
80231407,ZOERNIGALL,51.883862,12.732287,11.560976,1.780488,POINT (12.73229 51.88386),6132.0
80153023,GREVENBROICH ERFTWERK,51.082262,6.618463,19.902655,3.778761,POINT (6.61846 51.08226),2611.0
80230458,TEUTSCHENTHAL OST,51.465749,11.820185,12.357143,3.02381,POINT (11.82019 51.46575),6343.0
80082511,NIEDERSCHELDEN NORD,50.844203,7.97079,13.770642,1.247706,POINT (7.97079 50.84420),2880.0
80096214,HAMM (WESTF) PBF,51.678126,7.808029,18.862385,30.045872,POINT (7.80803 51.67813),2990.0
80165373,BODENRODE,51.39483,10.20979,13.553571,1.053571,POINT (10.20979 51.39483),6343.0
